genename	element
Sb01g044640	TF
Sb01g020200	TF
Sb03g010130	TF
Sb08g020300	TF
Sb03g011280	TF
Sb03g037740	TF
Sb05g003810	TF
Sb04g006636	TF
Sb03g001296	TF
Sb06g032600	TF
Sb01g012170	TF
Sb05g001540	TF
Sb03g043580	TF
Sb02g040560	TF
Sb05g006090	TF
Sb07g006195	TF
Sb07g021140	TF
Sb10g002680	TF
Sb01g028450	TF
Sb02g030690	TF
Sb03g035240	TF
Sb01g008180	TF
Sb07g027740	TF
Sb04g029300	TF
Sb01g042570	TF
Sb10g026020	TF
Sb02g009782	TF
Sb08g002590	TF
Sb06g025710	TF
Sb03g025570	TF
Sb06g024380	TF
Sb01g013900	TF
Sb01g045740	TF
Sb01g046180	TF
Sb05g003750	TF
Sb01g044280	TF
Sb06g023780	TF
Sb01g040980	TF
Sb02g036680	TF
Sb03g040510	TF
Sb05g021151	TF
Sb09g030830	TF
Sb03g044170	TF
Sb02g037650	TF
Sb08g019710	TF
Sb08g002540	TF
Sb01g045840	TF
Sb07g005180	TF
Sb04g002700	TF
Sb06g023610	TF
Sb04g023730	TF
Sb06g033970	TF
Sb02g035640	TF
Sb04g004736	TF
Sb02g002400	TF
Sb10g006920	TF
Sb07g021470	TF
Sb05g003900	TF
Sb07g007306	TF
Sb04g032940	TF
Sb09g023750	TF
Sb06g022660	TF
Sb07g020300	TF
Sb04g030850	TF
Sb07g027160	TF
Sb02g036200	TF
Sb06g017660	TF
Sb01g029080	TF
Sb01g014440	TF
Sb02g024593	TF
Sb09g018837	TF
Sb02g032670	TF
Sb02g012630	TF
Sb04g009800	TF
Sb04g024720	TF
Sb10g027790	TF
Sb06g000450	TF
Sb08g004790	TF
Sb07g025340	TF
Sb05g027750	TF
Sb08g005140	TF
Sb10g026060	TF
Sb04g029210	TF
Sb01g050540	TF
Sb10g024183	TF
Sb06g015280	TF
Sb09g020590	TF
Sb06g020810	TF
Sb03g002050	TF
Sb01g006800	TF
Sb04g034350	TF
Sb02g004250	TF
Sb01g020505	TF
Sb08g014060	TF
Sb09g004870	TF
Sb06g032000	TF
Sb01g007570	TF
Sb01g027770	TF
Sb08g008300	TF
Sb06g025040	TF
Sb02g006750	TF
Sb03g008090	TF
Sb03g005180	TF
Sb09g027800	TF
Sb07g023890	TF
Sb02g037560	TF
Sb04g035980	TF
Sb02g030870	TF
Sb01g035120	TF
Sb03g041890	Coreg
Sb05g022250	Coreg
Sb02g004100	Coreg
Sb01g037770	Coreg
Sb01g033580	Coreg
Sb02g043750	Coreg
Sb02g043870	TF
Sb01g004080	TF
Sb04g000520	TF
Sb01g045040	TF
Sb01g034500	TF
Sb03g026280	TF
Sb04g036955	TF
Sb01g019270	TF
Sb09g006018	TF
Sb02g043310	TF
Sb06g019930	TF
Sb10g002120	TF
Sb01g036680	TF
Sb04g022780	TF
Sb06g000850	TF
Sb01g019120	TF
Sb04g028550	TF
Sb06g020670	TF
Sb10g000460	TF
Sb06g032880	TF
Sb09g022060	TF
Sb04g028960	TF
Sb03g038200	TF
Sb03g004070	TF
Sb06g011767	TF
Sb01g013080	TF
Sb05g027820	TF
Sb10g012735	TF
Sb02g040050	TF
Sb04g006080	TF
Sb06g000570	TF
Sb03g008290	TF
Sb08g007760	TF
Sb05g021480	TF
Sb07g022740	TF
Sb04g022943	TF
Sb10g022130	TF
Sb03g043690	TF
Sb05g003420	TF
Sb04g001110	TF
Sb04g031930	TF
Sb06g031230	TF
Sb03g038170	TF
Sb02g039300	TF
Sb02g011050	TF
Sb01g006850	TF
Sb05g024630	TF
Sb04g006500	TF
Sb04g022245	TF
Sb02g031970	TF
Sb02g029300	TF
Sb03g040860	TF
Sb04g027940	TF
Sb07g006980	TF
Sb10g009592	TF
Sb03g003120	TF
Sb04g029350	TF
Sb10g007780	TF
Sb3113s002010	TF
Sb03g004980	TF
Sb06g034210	TF
Sb01g004710	TF
Sb01g011970	TF
Sb03g026620	TF
Sb0012s010230	TF
Sb06g034160	TF
Sb01g042850	TF
Sb09g001590	TF
Sb08g004610	TF
Sb08g020320	TF
Sb09g029330	TF
Sb05g023895	TF
Sb05g005230	TF
Sb02g005840	TF
Sb04g030510	TF
Sb01g026610	TF
Sb10g000950	TF
Sb10g005590	TF
Sb03g004600	TF
Sb07g008550	TF
Sb05g026273	TF
Sb04g003470	TF
Sb09g025810	TF
Sb03g047330	TF
Sb01g018240	TF
Sb09g001150	TF
Sb06g027000	TF
Sb07g022620	TF
Sb02g020760	TF
Sb08g019930	TF
Sb06g033820	TF
Sb01g023330	TF
Sb05g019540	TF
Sb03g002910	TF
Sb07g023280	TF
Sb04g028440	TF
Sb04g027960	TF
Sb05g020860	TF
Sb08g006510	TF
Sb10g001350	TF
Sb04g034490	TF
Sb10g002740	TF
Sb06g002075	TF
Sb06g024355	TF
Sb02g038870	TF
Sb03g030785	TF
Sb03g042060	TF
Sb07g022155	TF
Sb03g040940	TF
Sb09g030930	TF
Sb02g039703	TF
Sb03g036380	TF
Sb06g025680	TF
Sb04g034290	TF
Sb10g004580	TF
Sb10g008800	TF
Sb10g010520	TF
Sb06g003100	TF
Sb03g046040	TF
Sb06g017210	TF
Sb04g022020	TF
Sb04g033450	TF
Sb06g033380	TF
Sb07g006230	TF
Sb10g020850	TF
Sb02g030120	TF
Sb01g009130	TF
Sb01g037210	TF
Sb04g023340	TF
Sb01g000696	TF
Sb02g026500	TF
Sb10g009330	TF
Sb03g010970	TF
Sb01g041480	TF
Sb04g003140	TF
Sb01g002270	TF
Sb02g009750	TF
Sb10g006260	TF
Sb02g005713	TF
Sb10g009480	TF
Sb02g026150	TF
Sb05g003820	TF
Sb10g019660	TF
Sb10g031260	TF
Sb07g000565	Coreg
Sb10g009710	Coreg
Sb02g024010	Coreg
Sb02g026200	Coreg
Sb01g035540	Coreg
Sb04g038170	Coreg
Sb01g047350	Coreg
Sb09g018336	Coreg
Sb07g000645	Coreg
Sb07g003170	TF
Sb10g021800	TF
Sb01g006830	TF
Sb08g006490	TF
Sb09g008120	TF
Sb06g015640	TF
Sb03g003270	TF
Sb07g004460	TF
Sb03g015050	TF
Sb05g002390	TF
Sb06g013835	TF
Sb06g022960	TF
Sb02g040550	TF
Sb03g043110	TF
Sb04g008670	TF
Sb03g030310	TF
Sb03g000490	TF
Sb09g026830	TF
Sb08g016240	TF
Sb03g027120	TF
Sb01g033165	TF
Sb06g004760	TF
Sb09g004740	TF
Sb01g010020	TF
Sb04g030550	TF
Sb08g015280	TF
Sb0010s017130	TF
Sb04g035300	TF
Sb01g049150	TF
Sb01g008550	TF
Sb05g001210	TF
Sb01g029065	TF
Sb09g024290	TF
Sb04g023410	TF
Sb01g029290	TF
Sb09g001160	TF
Sb01g009330	TF
Sb02g013060	TF
Sb03g039610	TF
Sb08g006460	TF
Sb06g026240	TF
Sb01g011840	TF
Sb01g028260	TF
Sb03g028530	TF
Sb02g001960	TF
Sb09g017292	TF
Sb07g021280	TF
Sb08g003950	TF
Sb01g012260	TF
Sb01g014400	TF
Sb09g006060	TF
Sb0239s002010	TF
Sb04g026970	TF
Sb01g014530	TF
Sb04g037210	TF
Sb08g001830	TF
Sb01g031140	TF
Sb08g023200	TF
Sb10g005480	TF
Sb02g020940	TF
Sb10g023990	TF
Sb02g025515	TF
Sb01g012870	TF
Sb03g011640	TF
Sb01g044515	TF
Sb04g002093	TF
Sb10g025510	TF
Sb04g028040	TF
Sb09g029140	TF
Sb01g036740	TF
Sb04g033105	TF
Sb07g022120	TF
Sb05g017130	TF
Sb04g021470	TF
Sb07g002040	TF
Sb10g007890	TF
Sb09g002290	TF
Sb05g001180	TF
Sb06g024220	TF
Sb05g027760	TF
Sb06g017860	TF
Sb01g005870	TF
Sb04g035160	TF
Sb02g038780	TF
Sb07g000220	TF
Sb05g004150	TF
Sb03g030850	TF
Sb07g004580	TF
Sb04g004243	TF
Sb04g034053	TF
Sb01g009590	TF
Sb03g029920	TF
Sb10g006980	TF
Sb03g028470	TF
Sb02g030260	TF
Sb07g021440	TF
Sb03g011940	TF
Sb02g026570	TF
Sb08g000240	TF
Sb02g025350	TF
Sb02g002430	TF
Sb03g040210	TF
Sb07g006170	TF
Sb01g004195	TF
Sb03g004260	TF
Sb05g002490	TF
Sb01g033650	TF
Sb01g039550	TF
Sb02g042230	TF
Sb08g000510	TF
Sb02g021226	TF
Sb01g036590	TF
Sb03g007200	TF
Sb04g032130	TF
Sb04g022270	TF
Sb01g014455	TF
Sb09g030646	TF
Sb01g019980	TF
Sb09g024400	TF
Sb06g028730	TF
Sb04g009270	TF
Sb03g032260	TF
Sb04g036340	TF
Sb01g021490	TF
Sb02g006580	TF
Sb04g033680	TF
Sb01g039670	TF
Sb04g031950	TF
Sb09g027530	TF
Sb07g021290	TF
Sb06g008585	TF
Sb07g022965	TF
Sb10g006820	TF
Sb01g034370	TF
Sb10g002710	TF
Sb08g001800	TF
Sb03g006450	TF
Sb07g027280	TF
Sb06g017345	TF
Sb01g030620	TF
Sb03g012480	TF
Sb04g030420	TF
Sb03g003100	TF
Sb01g014520	TF
Sb05g003490	TF
Sb01g044810	TF
Sb07g027270	TF
Sb05g006275	TF
Sb02g024650	TF
Sb09g020770	TF
Sb07g026220	TF
Sb04g007795	TF
Sb03g000240	TF
Sb02g028540	TF
Sb07g020680	Coreg
Sb10g011813	Coreg
Sb01g038485	Coreg
Sb10g005910	Coreg
Sb07g020610	Coreg
Sb04g031040	Coreg
Sb10g007810	TF
Sb07g028900	TF
Sb03g001445	TF
Sb0169s002030	TF
Sb02g042760	TF
Sb08g018170	TF
Sb10g026200	TF
Sb03g038820	TF
Sb03g042570	TF
Sb10g021750	TF
Sb01g022330	TF
Sb01g036560	TF
Sb02g028380	TF
Sb10g023665	TF
Sb10g027220	TF
Sb02g034775	TF
Sb02g025530	TF
Sb04g029480	TF
Sb10g024430	TF
Sb03g027910	TF
Sb03g010280	TF
Sb02g041070	TF
Sb04g024780	TF
Sb04g005902	TF
Sb01g006270	TF
Sb05g002590	TF
Sb02g004476	TF
Sb03g040730	TF
Sb10g004000	TF
Sb06g024480	TF
Sb02g027040	TF
Sb04g005250	TF
Sb10g022580	TF
Sb08g021370	TF
Sb09g003360	TF
Sb01g049400	TF
Sb09g024690	TF
Sb03g044485	TF
Sb09g023500	TF
Sb04g021160	TF
Sb04g026750	TF
Sb01g034410	TF
Sb02g024765	TF
Sb03g027580	TF
Sb01g003400	TF
Sb04g011170	TF
Sb09g029850	TF
Sb04g037720	TF
Sb06g017560	TF
Sb03g030770	TF
Sb05g025970	TF
Sb03g034918	TF
Sb04g008380	TF
Sb07g027650	TF
Sb03g038510	TF
Sb06g003030	TF
Sb07g006880	TF
Sb09g023190	TF
Sb01g044480	TF
Sb03g044450	TF
Sb04g033440	TF
Sb04g034440	TF
Sb02g009860	TF
Sb02g024450	TF
Sb01g020490	TF
Sb10g026620	TF
Sb02g030470	TF
Sb03g001940	TF
Sb10g010860	TF
Sb03g044220	TF
Sb08g019830	TF
Sb07g005030	TF
Sb05g001280	TF
Sb08g002570	TF
Sb09g017950	TF
Sb09g023630	TF
Sb04g031770	TF
Sb09g002010	TF
Sb06g023313	TF
Sb08g018940	TF
Sb04g002450	TF
Sb02g002080	TF
Sb09g029510	TF
Sb02g006780	TF
Sb10g000520	TF
Sb01g014500	TF
Sb04g032040	TF
Sb07g002780	TF
Sb02g010520	TF
Sb02g030340	TF
Sb01g015180	TF
Sb02g043620	TF
Sb03g041860	TF
Sb01g050333	TF
Sb03g006210	TF
Sb03g042080	TF
Sb04g038370	TF
Sb03g000570	TF
Sb03g032900	TF
Sb07g028600	TF
Sb10g025053	TF
Sb03g011705	TF
Sb09g022280	TF
Sb05g027740	TF
Sb03g045660	TF
Sb03g043480	TF
Sb08g004720	TF
Sb03g003610	TF
Sb04g002090	TF
Sb07g003880	TF
Sb08g004600	TF
Sb06g016340	TF
Sb2250s002010	TF
Sb06g016380	TF
Sb06g016740	TF
Sb08g001140	TF
Sb02g004890	Coreg
Sb02g019373	Coreg
Sb03g029850	Coreg
Sb0011s007590	Coreg
