genename	element
Bradi1g63680	TF
Bradi3g01901	TF
Bradi1g34060	TF
Bradi2g13860	TF
Bradi1g11090	TF
Bradi4g43877	TF
Bradi4g02670	TF
Bradi1g35180	Coreg
Bradi1g55990	Coreg
Bradi3g53567	Coreg
Bradi3g01060	Coreg
Bradi1g64740	Coreg
Bradi3g39457	Coreg
Bradi3g06720	Coreg
Bradi1g05247	Coreg
Bradi3g03770	TF
Bradi5g10640	TF
Bradi5g14600	TF
Bradi5g14950	TF
Bradi3g17820	TF
Bradi1g14490	TF
Bradi4g33870	TF
Bradi2g56867	TF
Bradi4g26520	TF
Bradi1g37720	TF
Bradi3g33410	TF
Bradi3g57567	TF
Bradi1g12650	TF
Bradi1g69207	TF
Bradi1g23060	TF
Bradi2g47367	TF
Bradi1g33410	TF
Bradi3g17990	TF
Bradi1g47690	TF
Bradi5g26800	TF
Bradi3g58360	TF
Bradi4g12615	TF
Bradi1g22960	TF
Bradi2g21290	TF
Bradi4g06010	TF
Bradi3g52790	TF
Bradi2g02720	TF
Bradi2g08177	TF
Bradi4g09900	TF
Bradi4g19060	TF
Bradi1g69900	TF
Bradi4g32737	TF
Bradi2g41390	TF
Bradi1g33160	TF
Bradi3g38510	TF
Bradi3g54640	TF
Bradi1g07970	TF
Bradi3g10730	TF
Bradi1g03620	TF
Bradi2g53260	TF
Bradi3g28970	TF
Bradi1g01640	TF
Bradi4g42780	TF
Bradi1g12330	TF
Bradi4g08220	TF
Bradi3g15380	TF
Bradi2g54720	TF
Bradi2g05760	TF
Bradi1g09170	TF
Bradi2g00740	TF
Bradi3g04920	TF
Bradi2g46320	TF
Bradi2g05510	TF
Bradi2g17982	TF
Bradi3g29940	TF
Bradi3g08280	TF
Bradi3g36710	TF
Bradi1g62420	TF
Bradi2g48580	TF
Bradi2g60030	TF
Bradi3g06810	TF
Bradi1g71280	TF
Bradi1g18870	TF
Bradi1g17680	TF
Bradi4g30617	TF
Bradi5g13090	TF
Bradi4g02570	TF
Bradi1g47480	TF
Bradi1g36770	TF
Bradi4g39420	TF
Bradi3g10737	TF
Bradi1g43900	TF
Bradi1g14467	TF
Bradi3g12680	TF
Bradi3g48070	TF
Bradi3g18910	TF
Bradi1g55550	TF
Bradi1g73020	TF
Bradi3g38200	TF
Bradi1g40407	TF
Bradi5g24710	TF
Bradi3g18580	TF
Bradi3g51840	TF
Bradi3g44700	TF
Bradi3g50220	TF
Bradi5g03882	TF
Bradi3g31600	TF
Bradi5g17620	TF
Bradi5g20520	TF
Bradi3g19610	TF
Bradi2g08810	TF
Bradi2g54640	TF
Bradi4g41200	TF
Bradi3g05270	TF
Bradi4g31040	TF
Bradi3g09740	TF
Bradi2g35057	TF
Bradi2g38150	TF
Bradi3g40437	TF
Bradi2g26320	TF
Bradi1g24747	TF
Bradi1g26170	TF
Bradi4g09490	TF
Bradi3g05380	TF
Bradi5g08380	TF
Bradi3g00300	TF
Bradi1g58520	TF
Bradi4g36587	TF
Bradi1g37900	TF
Bradi3g17800	TF
Bradi5g16127	TF
Bradi1g03900	TF
Bradi3g59740	TF
Bradi5g24360	TF
Bradi1g78230	TF
Bradi1g67340	TF
Bradi2g49620	TF
Bradi3g06120	TF
Bradi2g23530	TF
Bradi2g57747	TF
Bradi5g11350	TF
Bradi1g12690	TF
Bradi3g27970	TF
Bradi4g33750	TF
Bradi2g06400	TF
Bradi1g34507	TF
Bradi4g09197	TF
Bradi2g22940	TF
Bradi2g37650	TF
Bradi2g42240	TF
Bradi4g28280	TF
Bradi1g54070	TF
Bradi5g25157	TF
Bradi1g52187	TF
Bradi3g07450	TF
Bradi4g39137	TF
Bradi4g27607	TF
Bradi1g43590	Coreg
Bradi1g74997	Coreg
Bradi4g11440	Coreg
Bradi2g47867	TF
Bradi1g20586	TF
Bradi3g38250	TF
Bradi3g58092	TF
Bradi3g04880	TF
Bradi2g24040	TF
Bradi1g16490	TF
Bradi4g07527	TF
Bradi3g46200	TF
Bradi3g43000	TF
Bradi1g17410	TF
Bradi1g35420	TF
Bradi2g05950	TF
Bradi3g19890	TF
Bradi2g57800	TF
Bradi1g58087	TF
Bradi3g41260	TF
Bradi3g22040	TF
Bradi2g54170	TF
Bradi2g19070	TF
Bradi4g04720	TF
Bradi2g12950	TF
Bradi3g10190	TF
Bradi1g08340	TF
Bradi3g32140	TF
Bradi2g03830	TF
Bradi2g09340	TF
Bradi3g51510	TF
Bradi1g46602	TF
Bradi4g29370	TF
Bradi1g43840	TF
Bradi1g77120	TF
Bradi2g09720	TF
Bradi4g36210	TF
Bradi5g12417	TF
Bradi1g30480	TF
Bradi1g01300	TF
Bradi3g13710	TF
Bradi1g17400	TF
Bradi1g64060	TF
Bradi3g28830	TF
Bradi2g20590	TF
Bradi1g63600	TF
Bradi1g29680	TF
Bradi3g06190	TF
Bradi4g27850	TF
Bradi3g21460	TF
Bradi5g10777	TF
Bradi1g70860	TF
Bradi5g27290	TF
Bradi5g20130	TF
Bradi4g09890	TF
Bradi1g05480	TF
Bradi1g68560	TF
Bradi3g33340	TF
Bradi4g23270	TF
Bradi2g50220	TF
Bradi4g35760	TF
Bradi2g56140	TF
Bradi5g19380	TF
Bradi3g29440	TF
Bradi1g61160	TF
Bradi4g01547	TF
Bradi3g06950	TF
Bradi2g14340	TF
Bradi3g11030	TF
Bradi3g57300	TF
Bradi2g05840	TF
Bradi4g18890	TF
Bradi3g57360	TF
Bradi2g58020	TF
Bradi3g18977	TF
Bradi1g08710	TF
Bradi2g05680	TF
Bradi4g17410	TF
Bradi4g27620	TF
Bradi4g43010	TF
Bradi1g11800	TF
Bradi3g44470	TF
Bradi1g32070	TF
Bradi1g70067	TF
Bradi1g31390	TF
Bradi2g48690	TF
Bradi2g53760	TF
Bradi1g68730	TF
Bradi3g45930	TF
Bradi1g21372	TF
Bradi3g37810	TF
Bradi3g36370	TF
Bradi5g24410	TF
Bradi1g32050	TF
Bradi5g13300	TF
Bradi4g06867	TF
Bradi1g26440	TF
Bradi3g38890	TF
Bradi3g09570	TF
Bradi4g42180	TF
Bradi4g23640	TF
Bradi2g28020	TF
Bradi3g41950	TF
Bradi3g59410	TF
Bradi4g09235	TF
Bradi2g53010	TF
Bradi3g50830	TF
Bradi2g53510	TF
Bradi2g57200	TF
Bradi2g48907	TF
Bradi3g36590	TF
Bradi1g49260	TF
Bradi1g14530	TF
Bradi2g26500	TF
Bradi2g19960	TF
Bradi3g49970	TF
Bradi1g74350	TF
Bradi5g00770	TF
Bradi2g46527	TF
Bradi4g03070	TF
Bradi3g50300	TF
Bradi1g18580	TF
Bradi5g15904	TF
Bradi1g36180	TF
Bradi1g74060	TF
Bradi3g15670	TF
Bradi4g01820	TF
Bradi2g60850	TF
Bradi4g40250	TF
Bradi2g23310	TF
Bradi3g06070	TF
Bradi1g08470	TF
Bradi3g58770	TF
Bradi4g35610	TF
Bradi4g35590	TF
Bradi1g29247	TF
Bradi4g06137	Coreg
Bradi2g38030	Coreg
Bradi3g36110	Coreg
Bradi5g23340	TF
Bradi1g14560	TF
Bradi2g15877	TF
Bradi5g15587	TF
Bradi2g12590	TF
Bradi1g00670	TF
Bradi3g32090	TF
Bradi2g15800	TF
Bradi3g60557	TF
Bradi3g38680	TF
Bradi5g02310	TF
Bradi1g17480	TF
Bradi1g60817	TF
Bradi2g52590	TF
Bradi3g35560	TF
Bradi1g57607	TF
Bradi4g00810	TF
Bradi5g08980	TF
Bradi2g62660	TF
Bradi3g14590	TF
Bradi5g17720	TF
Bradi3g51800	TF
Bradi3g39340	TF
Bradi1g72960	TF
Bradi1g19820	TF
Bradi3g17170	TF
Bradi2g50190	TF
Bradi1g45220	TF
Bradi4g08050	TF
Bradi2g61760	TF
Bradi5g03720	TF
Bradi4g24740	TF
Bradi4g40230	TF
Bradi2g03467	TF
Bradi3g60870	TF
Bradi3g45360	TF
Bradi4g30350	TF
Bradi3g35850	TF
Bradi3g45850	TF
Bradi1g32370	TF
Bradi2g48057	TF
Bradi5g18960	TF
Bradi3g41510	TF
Bradi3g41546	TF
Bradi1g44177	TF
Bradi2g06180	TF
Bradi3g56340	TF
Bradi5g25320	TF
Bradi1g55710	TF
Bradi5g25760	TF
Bradi3g04380	TF
Bradi2g24987	TF
Bradi4g01887	TF
Bradi5g10320	TF
Bradi2g45567	TF
Bradi3g50360	TF
Bradi4g44930	TF
Bradi2g18980	TF
Bradi2g11676	TF
Bradi4g37147	TF
Bradi2g23320	TF
Bradi2g21430	TF
Bradi3g04450	TF
Bradi1g50240	TF
Bradi1g58830	TF
Bradi2g47820	TF
Bradi2g57297	TF
Bradi3g13630	TF
Bradi2g47220	TF
Bradi5g24100	TF
Bradi2g48990	TF
Bradi1g23756	TF
Bradi2g46770	TF
Bradi3g46570	TF
Bradi4g09567	TF
Bradi1g12780	TF
Bradi3g34930	TF
Bradi1g36200	TF
Bradi2g33270	TF
Bradi3g49660	TF
Bradi2g50370	TF
Bradi2g21450	TF
Bradi2g21407	TF
Bradi1g63170	TF
Bradi2g31480	TF
Bradi5g06620	TF
Bradi1g28727	TF
Bradi2g61050	TF
Bradi1g45510	TF
Bradi1g31200	TF
Bradi1g35790	TF
Bradi2g15670	TF
Bradi1g39927	TF
Bradi2g28910	TF
Bradi1g24390	TF
Bradi1g71930	TF
Bradi2g14890	TF
Bradi3g04370	TF
Bradi3g37930	TF
Bradi1g21980	TF
Bradi1g34470	TF
Bradi1g46690	TF
Bradi1g49980	TF
Bradi1g69190	TF
Bradi2g24120	TF
Bradi2g24940	TF
Bradi3g06170	TF
Bradi3g08240	TF
Bradi3g60120	TF
Bradi4g00740	TF
Bradi4g01360	TF
Bradi4g26670	TF
Bradi4g43680	TF
Bradi1g62390	TF
Bradi1g76340	TF
Bradi5g05110	TF
Bradi5g27400	TF
Bradi2g57280	TF
Bradi2g18640	TF
Bradi2g21880	TF
Bradi1g05430	TF
Bradi1g68510	TF
Bradi2g59120	TF
Bradi2g54670	TF
Bradi2g60970	TF
Bradi1g03270	TF
Bradi5g22570	TF
Bradi1g71810	TF
Bradi2g58630	TF
Bradi2g37980	TF
Bradi4g34870	TF
Bradi1g20830	TF
Bradi3g02220	Coreg
Bradi1g10680	Coreg
Bradi5g17460	Coreg
