genename	element
LOC_Os12g40120	TF
LOC_Os01g59780	TF
LOC_Os01g52410	TF
LOC_Os01g55340	TF
LOC_Os10g33940	TF
LOC_Os03g21160	TF
LOC_Os06g30830	TF
LOC_Os10g42410	TF
LOC_Os03g64260	TF
LOC_Os11g32110	TF
LOC_Os10g33810	TF
LOC_Os05g48820	TF
LOC_Os02g55380	TF
LOC_Os05g43670	TF
LOC_Os07g40730	TF
LOC_Os01g71790	TF
LOC_Os06g42990	TF
LOC_Os08g39890	TF
LOC_Os03g42250	TF
LOC_Os03g08310	TF
LOC_Os02g22020	TF
LOC_Os01g18240	TF
LOC_Os02g49370	TF
LOC_Os01g62514	TF
LOC_Os05g34730	TF
LOC_Os03g62230	TF
LOC_Os04g58190	TF
LOC_Os09g29820	TF
LOC_Os10g27360	TF
LOC_Os04g23910	TF
LOC_Os06g43860	TF
LOC_Os03g11370	TF
LOC_Os01g69850	TF
LOC_Os03g50310	TF
LOC_Os04g50120	TF
LOC_Os02g26430	TF
LOC_Os02g48780	TF
LOC_Os07g33370	TF
LOC_Os07g46690	TF
LOC_Os05g09020	TF
LOC_Os09g23200	TF
LOC_Os01g62460	TF
LOC_Os03g06850	TF
LOC_Os12g38940	TF
LOC_Os12g10540	TF
LOC_Os05g38820	TF
LOC_Os04g28130	TF
LOC_Os05g49280	TF
LOC_Os06g23950	TF
LOC_Os01g74140	TF
LOC_Os10g25230	TF
LOC_Os02g25830	TF
LOC_Os06g48950	TF
LOC_Os06g23030	TF
LOC_Os08g06330	TF
LOC_Os10g02584	TF
LOC_Os08g09900	TF
LOC_Os02g05640	TF
LOC_Os02g04680	TF
LOC_Os01g04930	TF
LOC_Os11g31330	TF
LOC_Os05g11070	TF
LOC_Os04g46384	TF
LOC_Os01g45730	TF
LOC_Os06g42630	TF
LOC_Os04g43680	TF
LOC_Os07g13920	TF
LOC_Os10g25850	TF
LOC_Os12g22630	TF
LOC_Os06g41930	TF
LOC_Os02g54160	TF
LOC_Os06g04870	TF
LOC_Os01g57110	TF
LOC_Os04g59470	TF
LOC_Os07g08420	TF
LOC_Os03g05680	Coreg
LOC_Os01g67970	Coreg
LOC_Os04g34720	Coreg
LOC_Os08g32620	Coreg
LOC_Os09g27620	Coreg
LOC_Os03g19190	Coreg
LOC_Os06g20410	Coreg
LOC_Os04g52020	Coreg
LOC_Os02g45250	TF
LOC_Os02g39360	TF
LOC_Os12g40070	TF
LOC_Os01g15300	TF
LOC_Os04g40930	TF
LOC_Os01g17000	TF
LOC_Os03g51330	TF
LOC_Os09g33490	TF
LOC_Os12g04370	TF
LOC_Os12g04500	TF
LOC_Os08g37290	TF
LOC_Os03g42200	TF
LOC_Os05g50900	TF
LOC_Os01g67090	TF
LOC_Os09g34060	TF
LOC_Os04g32480	TF
LOC_Os01g66120	TF
LOC_Os01g48700	TF
LOC_Os05g05780	TF
LOC_Os01g45090	TF
LOC_Os07g38090	TF
LOC_Os08g36450	TF
LOC_Os08g02250	TF
LOC_Os04g59130	TF
LOC_Os02g23823	TF
LOC_Os04g50920	TF
LOC_Os07g17160	TF
LOC_Os06g08340	TF
LOC_Os03g06930	TF
LOC_Os12g29330	TF
LOC_Os06g46890	TF
LOC_Os03g50860	TF
LOC_Os02g10420	TF
LOC_Os10g31970	TF
LOC_Os01g14870	TF
LOC_Os01g39580	TF
LOC_Os02g42585	TF
LOC_Os01g02110	TF
LOC_Os03g09170	TF
LOC_Os08g26880	TF
LOC_Os05g48670	TF
LOC_Os11g07460	TF
LOC_Os06g44410	TF
LOC_Os01g45570	TF
LOC_Os09g34950	TF
LOC_Os01g53220	TF
LOC_Os08g42440	TF
LOC_Os02g49560	TF
LOC_Os08g36920	TF
LOC_Os05g04740	TF
LOC_Os04g28000	TF
LOC_Os02g28660	TF
LOC_Os09g30400	TF
LOC_Os07g41740	TF
LOC_Os03g37670	TF
LOC_Os06g04010	TF
LOC_Os04g49110	TF
LOC_Os08g07970	TF
LOC_Os11g07890	TF
LOC_Os03g60390	TF
LOC_Os03g59730	TF
LOC_Os11g43740	TF
LOC_Os02g05450	TF
LOC_Os03g44540	TF
LOC_Os10g01470	TF
LOC_Os01g63680	TF
LOC_Os06g04960	TF
LOC_Os03g61760	TF
LOC_Os08g39830	TF
LOC_Os05g35500	TF
LOC_Os02g42970	TF
LOC_Os02g39140	TF
LOC_Os03g08500	TF
LOC_Os03g13790	TF
LOC_Os01g48180	TF
LOC_Os02g06330	TF
LOC_Os06g11940	TF
LOC_Os11g04720	TF
LOC_Os04g04300	TF
LOC_Os01g09280	TF
LOC_Os03g09280	TF
LOC_Os03g08930	TF
LOC_Os03g58330	TF
LOC_Os01g23780	TF
LOC_Os02g03690	TF
LOC_Os03g46790	TF
LOC_Os06g03710	TF
LOC_Os08g38210	TF
LOC_Os12g02870	TF
LOC_Os01g43650	TF
LOC_Os01g65370	TF
LOC_Os09g24480	TF
LOC_Os03g02900	TF
LOC_Os12g03050	TF
LOC_Os09g13570	TF
LOC_Os02g18660	TF
LOC_Os09g23650	TF
LOC_Os03g43730	TF
LOC_Os11g14010	TF
LOC_Os03g64290	TF
LOC_Os10g41230	TF
LOC_Os02g43460	TF
LOC_Os12g29520	TF
LOC_Os01g37100	TF
LOC_Os12g42190	TF
LOC_Os10g26590	TF
LOC_Os12g42610	TF
LOC_Os09g32260	TF
LOC_Os11g39000	TF
LOC_Os03g60630	TF
LOC_Os01g71970	TF
LOC_Os09g32948	TF
LOC_Os11g08410	TF
LOC_Os01g14420	TF
LOC_Os03g04900	TF
LOC_Os05g48960	TF
LOC_Os04g28120	TF
LOC_Os03g42430	TF
LOC_Os03g51220	TF
LOC_Os11g05130	TF
LOC_Os04g46400	TF
LOC_Os10g26500	TF
LOC_Os12g40080	TF
LOC_Os05g34940	TF
LOC_Os12g22940	TF
LOC_Os03g49170	TF
LOC_Os06g19444	TF
LOC_Os03g53700	Coreg
LOC_Os12g07200	Coreg
LOC_Os03g31594	Coreg
LOC_Os06g22760	TF
LOC_Os12g07280	TF
LOC_Os06g01890	TF
LOC_Os07g39220	TF
LOC_Os03g10210	TF
LOC_Os08g08220	TF
LOC_Os04g27990	TF
LOC_Os09g12380	TF
LOC_Os03g20090	TF
LOC_Os10g40390	TF
LOC_Os08g33150	TF
LOC_Os05g40060	TF
LOC_Os02g49700	TF
LOC_Os03g47036	TF
LOC_Os02g45760	TF
LOC_Os03g04310	TF
LOC_Os12g37410	TF
LOC_Os01g49160	TF
LOC_Os01g67670	TF
LOC_Os12g04380	TF
LOC_Os06g05380	TF
LOC_Os01g43180	TF
LOC_Os04g51070	TF
LOC_Os11g45740	TF
LOC_Os07g40570	TF
LOC_Os08g07700	TF
LOC_Os07g46590	TF
LOC_Os01g03720	TF
LOC_Os01g10580	TF
LOC_Os12g32400	TF
LOC_Os05g43920	TF
LOC_Os01g01430	TF
LOC_Os07g03220	TF
LOC_Os02g14910	TF
LOC_Os01g33370	TF
LOC_Os08g34960	TF
LOC_Os03g42410	TF
LOC_Os05g26049	TF
LOC_Os06g41730	TF
LOC_Os10g33960	TF
LOC_Os01g45860	TF
LOC_Os04g31290	TF
LOC_Os04g39960	TF
LOC_Os10g01530	TF
LOC_Os08g23880	TF
LOC_Os09g29130	TF
LOC_Os07g38750	TF
LOC_Os06g10310	TF
LOC_Os06g01934	TF
LOC_Os05g03900	TF
LOC_Os11g35030	TF
LOC_Os06g45890	TF
LOC_Os12g07640	TF
LOC_Os06g10710	TF
LOC_Os07g03250	TF
LOC_Os03g52239	TF
LOC_Os01g04750	TF
LOC_Os10g38834	TF
LOC_Os06g45140	TF
LOC_Os09g01470	TF
LOC_Os05g36190	TF
LOC_Os02g43790	TF
LOC_Os04g30890	TF
LOC_Os11g03440	TF
LOC_Os07g31470	TF
LOC_Os11g16290	TF
LOC_Os02g43560	TF
LOC_Os07g13170	TF
LOC_Os01g04800	TF
LOC_Os08g44820	TF
LOC_Os08g14610	TF
LOC_Os07g44200	TF
LOC_Os06g04090	TF
LOC_Os12g01120	TF
LOC_Os03g08754	TF
LOC_Os01g44990	TF
LOC_Os12g06520	TF
LOC_Os05g23910	TF
LOC_Os12g31430	TF
LOC_Os07g42370	TF
LOC_Os01g69910	TF
LOC_Os03g47730	TF
LOC_Os02g01365	TF
LOC_Os05g37730	TF
LOC_Os09g28310	TF
LOC_Os01g70270	TF
LOC_Os03g29614	TF
LOC_Os05g34050	TF
LOC_Os12g41920	TF
LOC_Os09g25040	TF
LOC_Os03g42290	TF
LOC_Os02g05470	TF
LOC_Os03g22900	TF
LOC_Os03g12440	TF
LOC_Os08g38990	TF
LOC_Os02g45850	TF
LOC_Os06g15330	TF
LOC_Os12g23090	TF
LOC_Os06g30090	TF
LOC_Os03g08320	TF
LOC_Os02g08544	TF
LOC_Os02g35150	TF
LOC_Os07g43420	TF
LOC_Os03g26130	TF
LOC_Os03g47970	TF
LOC_Os01g28050	TF
LOC_Os07g30774	TF
LOC_Os03g18480	TF
LOC_Os05g25700	TF
LOC_Os01g11910	TF
LOC_Os04g51320	TF
LOC_Os02g43170	TF
LOC_Os12g40960	TF
LOC_Os03g04070	TF
LOC_Os03g08960	TF
LOC_Os03g55080	TF
LOC_Os02g09830	TF
LOC_Os01g47560	TF
LOC_Os03g42630	TF
LOC_Os01g46970	TF
LOC_Os02g36880	TF
LOC_Os03g51580	TF
LOC_Os08g35670	TF
LOC_Os05g40960	TF
LOC_Os07g12510	TF
LOC_Os10g41130	TF
LOC_Os03g38870	TF
LOC_Os04g45810	TF
LOC_Os01g21120	TF
LOC_Os02g47660	TF
LOC_Os04g50060	TF
LOC_Os01g60270	TF
LOC_Os04g41060	TF
LOC_Os02g32590	TF
LOC_Os06g45640	TF
LOC_Os08g43160	TF
LOC_Os04g32620	TF
LOC_Os07g26720	TF
LOC_Os03g47740	TF
LOC_Os05g46020	TF
LOC_Os06g08500	TF
LOC_Os02g27060	TF
LOC_Os05g49620	TF
LOC_Os01g13460	TF
LOC_Os05g37640	TF
LOC_Os04g56780	TF
LOC_Os12g33070	TF
LOC_Os08g41950	TF
LOC_Os02g44370	TF
LOC_Os09g04890	Coreg
LOC_Os12g34330	Coreg
LOC_Os09g22540	Coreg
LOC_Os09g21770	Coreg
LOC_Os06g08790	Coreg
LOC_Os08g02300	TF
LOC_Os01g10504	TF
LOC_Os04g45750	TF
LOC_Os05g28320	TF
LOC_Os05g49210	TF
LOC_Os05g29810	TF
LOC_Os10g28340	TF
LOC_Os01g74410	TF
LOC_Os02g13310	TF
LOC_Os03g12370	TF
LOC_Os01g09900	TF
LOC_Os04g28160	TF
LOC_Os04g31900	TF
LOC_Os07g27670	TF
LOC_Os09g35910	TF
LOC_Os01g09990	TF
LOC_Os12g40710	TF
LOC_Os02g45080	TF
LOC_Os02g38470	TF
LOC_Os04g28090	TF
LOC_Os07g48630	TF
LOC_Os02g51090	TF
LOC_Os02g16680	TF
LOC_Os10g32600	TF
LOC_Os05g48870	TF
LOC_Os06g17480	TF
LOC_Os02g08500	TF
LOC_Os04g23550	TF
LOC_Os01g57890	TF
LOC_Os05g34110	TF
LOC_Os02g53360	TF
LOC_Os04g40140	TF
LOC_Os02g34970	TF
LOC_Os01g07880	TF
LOC_Os06g14700	TF
LOC_Os02g10860	TF
LOC_Os07g27340	TF
LOC_Os11g09160	TF
LOC_Os02g42850	TF
LOC_Os10g38820	TF
LOC_Os11g30370	TF
LOC_Os06g48610	TF
LOC_Os08g45110	TF
LOC_Os01g58760	TF
LOC_Os04g43910	TF
LOC_Os07g06620	TF
LOC_Os03g51910	TF
LOC_Os03g21140	TF
LOC_Os02g46940	TF
LOC_Os01g60520	TF
LOC_Os05g35170	TF
LOC_Os06g17410	TF
LOC_Os04g46350	TF
LOC_Os07g31410	TF
LOC_Os10g30420	TF
LOC_Os06g36930	TF
LOC_Os10g19860	TF
LOC_Os12g40630	TF
LOC_Os10g02509	TF
LOC_Os08g41940	TF
LOC_Os08g37730	TF
LOC_Os04g58020	TF
LOC_Os04g58010	TF
LOC_Os03g47022	TF
LOC_Os08g04190	TF
LOC_Os12g42970	TF
LOC_Os01g18420	TF
LOC_Os08g43070	TF
LOC_Os05g15890	TF
LOC_Os12g21850	TF
LOC_Os11g07700	TF
LOC_Os01g16810	TF
LOC_Os09g29930	TF
LOC_Os06g06740	TF
LOC_Os11g04570	TF
LOC_Os05g03190	TF
LOC_Os07g01820	TF
LOC_Os02g49970	TF
LOC_Os02g02370	TF
LOC_Os10g41260	TF
LOC_Os01g09720	TF
LOC_Os07g25390	TF
LOC_Os01g67650	TF
LOC_Os08g37580	TF
LOC_Os06g37410	TF
LOC_Os02g07170	TF
LOC_Os11g15210	TF
LOC_Os02g42870	TF
LOC_Os02g02820	TF
LOC_Os01g50110	TF
LOC_Os08g40260	TF
LOC_Os11g02480	TF
LOC_Os01g70110	TF
LOC_Os07g12130	TF
LOC_Os03g04620	TF
LOC_Os02g10360	TF
LOC_Os05g47650	TF
LOC_Os05g41166	TF
LOC_Os03g56090	TF
LOC_Os03g54160	TF
LOC_Os06g46270	TF
LOC_Os01g62920	TF
LOC_Os11g01100	TF
LOC_Os01g23770	TF
LOC_Os01g09930	TF
LOC_Os02g51310	TF
LOC_Os11g24130	TF
LOC_Os03g61319	TF
LOC_Os04g01970	TF
LOC_Os05g03865	TF
LOC_Os07g39820	TF
LOC_Os10g26620	TF
LOC_Os06g05890	TF
LOC_Os05g48690	TF
LOC_Os08g27220	TF
LOC_Os05g49420	TF
LOC_Os09g13530	TF
LOC_Os10g30840	TF
LOC_Os04g44670	TF
LOC_Os06g01670	TF
LOC_Os02g49440	TF
LOC_Os01g18584	TF
LOC_Os02g36510	TF
LOC_Os10g32070	TF
LOC_Os08g10560	TF
LOC_Os04g38720	TF
LOC_Os12g06540	TF
LOC_Os01g48446	TF
LOC_Os10g32900	TF
LOC_Os09g38000	TF
LOC_Os06g12210	TF
LOC_Os12g10660	TF
LOC_Os02g57650	TF
LOC_Os02g03580	TF
LOC_Os03g55760	TF
LOC_Os06g36480	TF
LOC_Os07g05010	TF
LOC_Os01g61720	TF
LOC_Os06g07640	TF
LOC_Os05g23670	Coreg
LOC_Os03g19020	Coreg
LOC_Os08g01420	Coreg
LOC_Os05g10770	Coreg
LOC_Os12g18150	Coreg
LOC_Os07g31450	Coreg
LOC_Os10g27390	TF
LOC_Os01g64700	TF
LOC_Os02g56140	TF
LOC_Os01g47360	TF
LOC_Os08g38780	TF
LOC_Os06g36680	TF
LOC_Os02g45770	TF
LOC_Os10g25220	TF
LOC_Os07g30130	TF
LOC_Os02g58350	TF
LOC_Os02g46610	TF
LOC_Os01g09100	TF
LOC_Os02g49250	TF
LOC_Os03g57190	TF
LOC_Os08g09690	TF
LOC_Os12g13570	TF
LOC_Os04g01480	TF
LOC_Os03g53660	TF
LOC_Os05g04640	TF
LOC_Os02g52950	TF
LOC_Os03g42280	TF
LOC_Os03g55990	TF
LOC_Os03g25430	TF
LOC_Os09g36250	TF
LOC_Os05g04820	TF
LOC_Os05g14370	TF
LOC_Os07g39480	TF
LOC_Os06g12360	TF
LOC_Os01g67830	TF
LOC_Os06g40850	TF
LOC_Os07g17180	TF
LOC_Os04g44280	TF
LOC_Os05g37060	TF
LOC_Os02g10140	TF
LOC_Os09g29960	TF
LOC_Os01g13740	TF
LOC_Os07g22770	TF
LOC_Os01g47710	TF
LOC_Os12g39990	TF
LOC_Os12g21880	TF
LOC_Os08g44960	TF
LOC_Os05g05230	TF
LOC_Os01g67480	TF
LOC_Os01g40670	TF
LOC_Os02g19804	TF
LOC_Os07g32730	TF
LOC_Os06g22670	TF
LOC_Os02g01380	TF
LOC_Os03g05160	TF
LOC_Os08g15050	TF
LOC_Os10g18099	TF
LOC_Os04g56150	TF
LOC_Os06g01320	TF
LOC_Os02g08070	TF
LOC_Os02g07450	TF
LOC_Os11g04960	TF
LOC_Os02g52190	TF
LOC_Os12g41210	TF
LOC_Os02g04640	TF
LOC_Os07g38410	TF
LOC_Os01g53980	TF
LOC_Os06g09717	TF
LOC_Os03g54170	TF
LOC_Os12g40730	TF
LOC_Os05g04210	TF
LOC_Os06g43910	TF
LOC_Os07g49210	TF
LOC_Os05g43850	TF
LOC_Os11g45850	TF
LOC_Os01g13300	TF
LOC_Os05g36160	TF
LOC_Os06g51070	TF
LOC_Os10g30880	TF
LOC_Os07g04170	TF
LOC_Os03g07830	TF
LOC_Os01g18850	TF
LOC_Os02g18460	TF
LOC_Os03g05590	TF
LOC_Os12g02470	TF
LOC_Os09g35760	TF
LOC_Os03g03550	TF
LOC_Os01g73770	TF
LOC_Os11g31340	TF
LOC_Os02g51320	TF
LOC_Os04g47990	TF
LOC_Os06g07030	TF
LOC_Os09g28354	TF
LOC_Os03g19375	TF
LOC_Os01g54930	TF
LOC_Os03g49990	TF
LOC_Os10g40740	TF
LOC_Os08g33660	TF
LOC_Os08g36220	TF
LOC_Os03g62470	TF
LOC_Os03g27080	TF
LOC_Os01g48320	TF
LOC_Os07g37920	TF
LOC_Os01g09760	TF
LOC_Os03g13614	TF
LOC_Os03g61110	TF
LOC_Os02g40510	TF
LOC_Os05g49100	TF
LOC_Os04g55920	TF
LOC_Os09g12770	TF
LOC_Os03g04210	TF
LOC_Os07g44210	TF
LOC_Os11g32100	TF
LOC_Os01g46800	TF
LOC_Os04g42940	TF
LOC_Os03g20650	TF
LOC_Os07g44800	TF
LOC_Os11g02530	TF
LOC_Os02g45670	TF
LOC_Os06g33940	TF
LOC_Os10g26270	TF
LOC_Os01g09080	TF
LOC_Os12g03290	TF
LOC_Os07g36130	TF
LOC_Os01g60490	TF
LOC_Os08g09810	TF
LOC_Os09g29460	TF
LOC_Os02g19640	TF
LOC_Os08g33160	TF
LOC_Os10g42130	TF
LOC_Os04g46860	TF
LOC_Os05g43960	TF
LOC_Os06g14670	TF
LOC_Os12g06080	TF
LOC_Os03g43930	TF
LOC_Os07g12210	TF
LOC_Os01g48290	TF
LOC_Os10g30690	TF
LOC_Os09g13940	TF
LOC_Os02g40070	TF
LOC_Os02g32040	TF
LOC_Os04g18650	TF
LOC_Os12g38960	TF
LOC_Os05g46030	TF
LOC_Os02g09910	Coreg
LOC_Os11g18770	Coreg
LOC_Os11g12650	Coreg
LOC_Os02g58210	Coreg
LOC_Os03g27250	Coreg
LOC_Os10g39720	TF
LOC_Os11g45920	TF
LOC_Os12g02400	TF
LOC_Os02g34680	TF
LOC_Os09g31300	TF
LOC_Os08g37400	TF
LOC_Os02g15760	TF
LOC_Os07g05830	TF
LOC_Os09g31390	TF
LOC_Os04g47080	TF
LOC_Os03g47140	TF
LOC_Os11g04470	TF
LOC_Os09g35880	TF
LOC_Os07g48180	TF
LOC_Os01g66030	TF
LOC_Os07g36460	TF
LOC_Os08g01330	TF
LOC_Os07g47330	TF
LOC_Os08g28950	TF
LOC_Os08g19650	TF
LOC_Os03g42370	TF
LOC_Os06g49080	TF
LOC_Os03g20790	TF
LOC_Os04g48030	TF
LOC_Os04g55520	TF
LOC_Os07g49530	TF
LOC_Os05g37050	TF
LOC_Os01g64000	TF
LOC_Os04g35500	TF
LOC_Os02g52670	TF
LOC_Os03g51110	TF
LOC_Os05g02150	TF
LOC_Os07g39320	TF
LOC_Os06g40780	TF
LOC_Os07g12340	TF
LOC_Os05g43760	TF
LOC_Os09g13575	TF
LOC_Os03g19900	TF
LOC_Os03g10770	TF
LOC_Os07g42750	TF
LOC_Os03g03100	TF
LOC_Os01g63510	TF
LOC_Os03g56580	TF
LOC_Os01g15350	TF
LOC_Os06g08450	TF
LOC_Os02g49840	TF
LOC_Os04g35880	TF
LOC_Os05g40710	TF
LOC_Os02g16540	TF
LOC_Os02g47060	TF
LOC_Os11g03540	TF
LOC_Os12g29980	TF
LOC_Os05g50700	TF
LOC_Os08g05520	TF
LOC_Os06g23380	TF
LOC_Os01g39480	TF
LOC_Os03g14669	TF
LOC_Os06g15690	TF
LOC_Os04g31804	TF
LOC_Os11g05740	TF
LOC_Os11g03110	TF
LOC_Os07g10410	TF
LOC_Os06g43220	TF
LOC_Os06g44750	TF
LOC_Os04g46060	TF
LOC_Os03g20900	TF
LOC_Os12g41860	TF
LOC_Os03g12860	TF
LOC_Os04g52770	TF
LOC_Os03g47042	TF
LOC_Os04g42020	TF
LOC_Os11g05640	TF
LOC_Os08g34360	TF
LOC_Os05g37170	TF
LOC_Os05g34600	TF
LOC_Os05g41240	TF
LOC_Os04g02140	TF
LOC_Os02g28580	TF
LOC_Os08g23470	TF
LOC_Os12g25120	TF
LOC_Os06g01480	TF
LOC_Os04g47830	TF
LOC_Os06g50480	TF
LOC_Os08g40030	TF
LOC_Os09g26780	TF
LOC_Os07g42400	TF
LOC_Os06g32720	TF
LOC_Os09g02780	TF
LOC_Os07g27330	TF
LOC_Os02g02050	TF
LOC_Os08g38020	TF
LOC_Os06g42690	TF
LOC_Os03g19630	TF
LOC_Os03g15680	TF
LOC_Os09g27190	TF
LOC_Os03g37900	TF
LOC_Os01g69830	TF
LOC_Os12g21700	TF
LOC_Os05g11414	TF
LOC_Os12g01100	TF
LOC_Os03g53050	TF
LOC_Os08g17400	TF
LOC_Os04g33950	TF
LOC_Os04g40420	TF
LOC_Os10g39130	TF
LOC_Os08g32085	TF
LOC_Os03g17570	TF
LOC_Os01g39100	TF
LOC_Os08g09840	TF
LOC_Os09g36730	TF
LOC_Os11g02540	TF
LOC_Os12g06200	TF
LOC_Os05g50270	TF
LOC_Os11g13930	TF
LOC_Os02g36890	TF
LOC_Os03g44610	TF
LOC_Os07g08520	TF
LOC_Os08g06370	TF
LOC_Os09g28210	TF
LOC_Os11g31380	TF
LOC_Os08g25820	TF
LOC_Os05g32880	TF
LOC_Os03g58420	TF
LOC_Os09g16510	TF
LOC_Os02g44360	TF
LOC_Os07g09740	TF
LOC_Os03g15660	TF
LOC_Os04g41850	TF
LOC_Os07g43030	TF
LOC_Os12g10630	TF
LOC_Os01g58420	TF
LOC_Os04g53540	TF
LOC_Os02g21685	TF
LOC_Os08g35000	TF
LOC_Os10g25250	TF
LOC_Os04g45690	TF
LOC_Os04g46220	TF
LOC_Os08g43210	TF
LOC_Os05g32610	TF
LOC_Os07g48870	TF
LOC_Os01g60640	TF
LOC_Os02g14490	TF
LOC_Os06g24070	TF
LOC_Os03g22540	Coreg
LOC_Os02g01940	Coreg
LOC_Os02g48810	Coreg
LOC_Os02g46930	Coreg
LOC_Os01g11960	Coreg
LOC_Os04g51560	TF
LOC_Os03g09100	TF
LOC_Os03g03164	TF
LOC_Os07g15540	TF
LOC_Os08g35240	TF
LOC_Os04g57340	TF
LOC_Os04g59624	TF
LOC_Os01g07120	TF
LOC_Os09g39490	TF
LOC_Os01g38610	TF
LOC_Os04g39570	TF
LOC_Os03g42240	TF
LOC_Os05g45020	TF
LOC_Os03g49880	TF
LOC_Os02g38130	TF
LOC_Os02g06584	TF
LOC_Os02g53740	TF
LOC_Os04g41560	TF
LOC_Os04g55560	TF
LOC_Os07g02800	TF
LOC_Os08g06110	TF
LOC_Os10g37240	TF
LOC_Os12g41650	TF
LOC_Os05g02420	TF
LOC_Os11g01074	TF
LOC_Os03g61570	TF
LOC_Os08g04390	TF
LOC_Os12g38400	TF
